,query_id,query_res,relevant,precision,recall
20691,35,3152,False,,
20692,35,2185,False,,
20693,35,2209,False,,
20694,35,2769,False,,
20695,35,616,False,,
20696,35,3112,False,,
20697,35,1072,False,,
20698,35,2513,False,,
20699,35,2954,False,,
20700,35,3037,False,,
20701,35,1961,False,,
20702,35,2004,False,,
20703,35,3106,False,,
20704,35,3154,False,,
20705,35,130,False,,
20706,35,150,False,,
20707,35,172,False,,
20708,35,186,False,,
20709,35,214,False,,
20710,35,244,False,,
20711,35,247,False,,
20712,35,256,False,,
20713,35,289,False,,
20714,35,301,False,,
20715,35,304,False,,
20716,35,311,False,,
20717,35,339,False,,
20718,35,344,False,,
20719,35,348,False,,
20720,35,352,False,,
20721,35,353,False,,
20722,35,355,False,,
20723,35,357,False,,
20724,35,358,False,,
20725,35,368,False,,
20726,35,372,False,,
20727,35,373,False,,
20728,35,389,False,,
20729,35,390,False,,
20730,35,421,False,,
20731,35,425,False,,
20732,35,426,False,,
20733,35,442,False,,
20734,35,443,False,,
20735,35,444,False,,
20736,35,450,False,,
20737,35,451,False,,
20738,35,452,False,,
20739,35,454,False,,
20740,35,466,False,,
20741,35,468,False,,
20742,35,469,False,,
20743,35,470,False,,
20744,35,498,False,,
20745,35,510,False,,
20746,35,511,False,,
20747,35,515,False,,
20748,35,516,False,,
20749,35,517,False,,
20750,35,518,False,,
20751,35,519,False,,
20752,35,522,False,,
20753,35,524,False,,
20754,35,539,False,,
20755,35,540,False,,
20756,35,544,False,,
20757,35,546,False,,
20758,35,550,False,,
20759,35,551,False,,
20760,35,553,False,,
20761,35,567,False,,
20762,35,568,False,,
20763,35,570,False,,
20764,35,571,False,,
20765,35,574,False,,
20766,35,580,False,,
20767,35,588,False,,
20768,35,589,False,,
20769,35,590,False,,
20770,35,622,False,,
20771,35,623,False,,
20772,35,624,False,,
20773,35,638,False,,
20774,35,639,False,,
20775,35,641,False,,
20776,35,650,False,,
20777,35,666,False,,
20778,35,668,False,,
20779,35,684,False,,
20780,35,688,False,,
20781,35,706,False,,
20782,35,732,False,,
20783,35,735,False,,
20784,35,736,False,,
20785,35,738,False,,
20786,35,747,False,,
20787,35,766,False,,
20788,35,770,False,,
20789,35,771,False,,
20790,35,775,False,,
20791,35,777,False,,
20792,35,786,False,,
20793,35,801,False,,
20794,35,815,False,,
20795,35,816,False,,
20796,35,831,False,,
20797,35,832,False,,
20798,35,834,False,,
20799,35,836,False,,
20800,35,837,False,,
20801,35,839,False,,
20802,35,840,False,,
20803,35,869,False,,
20804,35,870,False,,
20805,35,875,False,,
20806,35,876,False,,
20807,35,881,False,,
20808,35,883,False,,
20809,35,885,False,,
20810,35,886,False,,
20811,35,899,False,,
20812,35,901,False,,
20813,35,904,False,,
20814,35,906,False,,
20815,35,907,False,,
20816,35,921,False,,
20817,35,933,False,,
20818,35,935,False,,
20819,35,936,False,,
20820,35,965,False,,
20821,35,966,False,,
20822,35,967,False,,
20823,35,976,False,,
20824,35,978,False,,
20825,35,979,False,,
20826,35,992,False,,
20827,35,993,False,,
20828,35,996,False,,
20829,35,1005,False,,
20830,35,1011,False,,
20831,35,1019,False,,
20832,35,1021,False,,
20833,35,1022,False,,
20834,35,1038,False,,
20835,35,1039,False,,
20836,35,1040,False,,
20837,35,1041,False,,
20838,35,1042,False,,
20839,35,1055,False,,
20840,35,1057,False,,
20841,35,1058,False,,
20842,35,1077,False,,
20843,35,1078,False,,
20844,35,1079,False,,
20845,35,1081,False,,
20846,35,1082,False,,
20847,35,1090,False,,
20848,35,1091,False,,
20849,35,1092,False,,
20850,35,1129,False,,
20851,35,1156,False,,
20852,35,1174,False,,
20853,35,1177,False,,
20854,35,1189,False,,
20855,35,1190,False,,
20856,35,1191,False,,
20857,35,1192,False,,
20858,35,1193,False,,
20859,35,1202,False,,
20860,35,1217,False,,
20861,35,1218,False,,
20862,35,1220,False,,
20863,35,1221,False,,
20864,35,1228,False,,
20865,35,1229,False,,
20866,35,1241,False,,
20867,35,1242,False,,
20868,35,1268,False,,
20869,35,1269,False,,
20870,35,1283,False,,
20871,35,1299,False,,
20872,35,1300,False,,
20873,35,1317,False,,
20874,35,1319,False,,
20875,35,1320,False,,
20876,35,1343,False,,
20877,35,1355,False,,
20878,35,1356,False,,
20879,35,1357,False,,
20880,35,1371,False,,
20881,35,1372,False,,
20882,35,1375,False,,
20883,35,1376,False,,
20884,35,1377,False,,
20885,35,1378,False,,
20886,35,1407,False,,
20887,35,1418,False,,
20888,35,1419,False,,
20889,35,1446,False,,
20890,35,1451,False,,
20891,35,1452,False,,
20892,35,1478,False,,
20893,35,1481,False,,
20894,35,1500,False,,
20895,35,1522,False,,
20896,35,1555,False,,
20897,35,1556,False,,
20898,35,1557,False,,
20899,35,1562,False,,
20900,35,1574,False,,
20901,35,1575,False,,
20902,35,1583,False,,
20903,35,1585,False,,
20904,35,1596,False,,
20905,35,1600,False,,
20906,35,1606,False,,
20907,35,1607,False,,
20908,35,1639,False,,
20909,35,1648,False,,
20910,35,1714,False,,
20911,35,1715,False,,
20912,35,1716,False,,
20913,35,1730,False,,
20914,35,1731,False,,
20915,35,1732,False,,
20916,35,1758,False,,
20917,35,1759,False,,
20918,35,1760,False,,
20919,35,1761,False,,
20920,35,1778,False,,
20921,35,1779,False,,
20922,35,1789,False,,
20923,35,1798,False,,
20924,35,1803,False,,
20925,35,1804,False,,
20926,35,1814,False,,
20927,35,1815,False,,
20928,35,1817,False,,
20929,35,1819,False,,
20930,35,1820,False,,
20931,35,1823,False,,
20932,35,1838,False,,
20933,35,1849,False,,
20934,35,1883,False,,
20935,35,1894,False,,
20936,35,1895,False,,
20937,35,1897,False,,
20938,35,1920,False,,
20939,35,1941,False,,
20940,35,1943,False,,
20941,35,1944,False,,
20942,35,1969,False,,
20943,35,1981,False,,
20944,35,1982,False,,
20945,35,1983,False,,
20946,35,1984,False,,
20947,35,1985,False,,
20948,35,1986,False,,
20949,35,1987,False,,
20950,35,1994,False,,
20951,35,1996,False,,
20952,35,2008,False,,
20953,35,2010,False,,
20954,35,2013,False,,
20955,35,2026,False,,
20956,35,2029,False,,
20957,35,2037,False,,
20958,35,2040,False,,
20959,35,2044,False,,
20960,35,2071,False,,
20961,35,2072,False,,
20962,35,2089,False,,
20963,35,2103,False,,
20964,35,2121,False,,
20965,35,2156,False,,
20966,35,2161,False,,
20967,35,2172,False,,
20968,35,2191,False,,
20969,35,2222,False,,
20970,35,2224,False,,
20971,35,2225,False,,
20972,35,2234,False,,
20973,35,2235,False,,
20974,35,2238,False,,
20975,35,2240,False,,
20976,35,2244,False,,
20977,35,2269,False,,
20978,35,2330,False,,
20979,35,2331,False,,
20980,35,2334,False,,
20981,35,2336,False,,
20982,35,2347,False,,
20983,35,2350,False,,
20984,35,2361,False,,
20985,35,2362,False,,
20986,35,2363,False,,
20987,35,2391,False,,
20988,35,2393,False,,
20989,35,2404,False,,
20990,35,2412,False,,
20991,35,2416,False,,
20992,35,2418,False,,
20993,35,2427,False,,
20994,35,2430,False,,
20995,35,2432,False,,
20996,35,2441,False,,
20997,35,2442,False,,
20998,35,2443,False,,
20999,35,2460,False,,
21000,35,2462,False,,
21001,35,2463,False,,
21002,35,2467,False,,
21003,35,2468,False,,
21004,35,2472,False,,
21005,35,2473,False,,
21006,35,2506,False,,
21007,35,2508,False,,
21008,35,2512,False,,
21009,35,2548,False,,
21010,35,2564,False,,
21011,35,2588,False,,
21012,35,2591,False,,
21013,35,2611,False,,
21014,35,2612,False,,
21015,35,2613,False,,
21016,35,2637,False,,
21017,35,2638,False,,
21018,35,2639,False,,
21019,35,2640,False,,
21020,35,2677,False,,
21021,35,2760,False,,
21022,35,2761,False,,
21023,35,2763,False,,
21024,35,2790,False,,
21025,35,2793,False,,
21026,35,2916,False,,
21027,35,2144,False,,
21028,35,30,False,,
21029,35,126,False,,
21030,35,131,False,,
21031,35,133,False,,
21032,35,134,False,,
21033,35,168,False,,
21034,35,200,False,,
21035,35,201,False,,
21036,35,245,False,,
21037,35,246,False,,
21038,35,253,False,,
21039,35,310,False,,
21040,35,343,False,,
21041,35,345,False,,
21042,35,346,False,,
21043,35,347,False,,
21044,35,350,False,,
21045,35,429,False,,
21046,35,485,False,,
21047,35,503,False,,
21048,35,507,False,,
21049,35,538,False,,
21050,35,545,False,,
21051,35,572,False,,
21052,35,573,False,,
21053,35,575,False,,
21054,35,578,False,,
21055,35,586,False,,
21056,35,591,False,,
21057,35,625,False,,
21058,35,640,False,,
21059,35,705,False,,
21060,35,708,False,,
21061,35,733,False,,
21062,35,734,False,,
21063,35,776,False,,
21064,35,785,False,,
21065,35,788,False,,
21066,35,835,False,,
21067,35,872,False,,
21068,35,877,False,,
21069,35,879,False,,
21070,35,888,False,,
21071,35,932,False,,
21072,35,968,False,,
21073,35,991,False,,
21074,35,1023,False,,
21075,35,1157,False,,
21076,35,1176,False,,
21077,35,1178,False,,
21078,35,1201,False,,
21079,35,1219,False,,
21080,35,1222,False,,
21081,35,1286,False,,
21082,35,1287,False,,
21083,35,1298,False,,
21084,35,1316,False,,
21085,35,1370,False,,
21086,35,1405,False,,
21087,35,1406,False,,
21088,35,1436,False,,
21089,35,1437,False,,
21090,35,1448,False,,
21091,35,1479,False,,
21092,35,1480,False,,
21093,35,1493,False,,
21094,35,1494,False,,
21095,35,1499,False,,
21096,35,1512,False,,
21097,35,1520,False,,
21098,35,1521,False,,
21099,35,1537,False,,
21100,35,1538,False,,
21101,35,1547,False,,
21102,35,1558,False,,
21103,35,1561,False,,
21104,35,1573,False,,
21105,35,1576,False,,
21106,35,1578,False,,
21107,35,1579,False,,
21108,35,1580,False,,
21109,35,1581,False,,
21110,35,1584,False,,
21111,35,1597,False,,
21112,35,1598,False,,
21113,35,1617,False,,
21114,35,1618,False,,
21115,35,1640,False,,
21116,35,1667,False,,
21117,35,1669,False,,
21118,35,1704,False,,
21119,35,1733,False,,
21120,35,1734,False,,
21121,35,1777,False,,
21122,35,1780,False,,
21123,35,1790,False,,
21124,35,1791,False,,
21125,35,1797,False,,
21126,35,1799,False,,
21127,35,1801,False,,
21128,35,1802,False,,
21129,35,1813,False,,
21130,35,1816,False,,
21131,35,1821,False,,
21132,35,1822,False,,
21133,35,1839,False,,
21134,35,1840,False,,
21135,35,1841,False,,
21136,35,1850,False,,
21137,35,1864,False,,
21138,35,1865,False,,
21139,35,1880,False,,
21140,35,1881,False,,
21141,35,1882,False,,
21142,35,1893,False,,
21143,35,1896,False,,
21144,35,1898,False,,
21145,35,1899,False,,
21146,35,1913,False,,
21147,35,1914,False,,
21148,35,1918,False,,
21149,35,1954,False,,
21150,35,1968,False,,
21151,35,1979,False,,
21152,35,1993,False,,
21153,35,1995,False,,
21154,35,2009,False,,
21155,35,2011,False,,
21156,35,2012,False,,
21157,35,2014,False,,
21158,35,2027,False,,
21159,35,2028,False,,
21160,35,2038,False,,
21161,35,2039,False,,
21162,35,2043,False,,
21163,35,2045,False,,
21164,35,2055,False,,
21165,35,2057,False,,
21166,35,2058,False,,
21167,35,2099,False,,
21168,35,2102,False,,
21169,35,2104,False,,
21170,35,2122,False,,
21171,35,2123,False,,
21172,35,2124,False,,
21173,35,2131,False,,
21174,35,2132,False,,
21175,35,2173,False,,
21176,35,2199,False,,
21177,35,2205,False,,
21178,35,2213,False,,
21179,35,2243,False,,
21180,35,2259,False,,
21181,35,2284,False,,
21182,35,2290,False,,
21183,35,2332,False,,
21184,35,2333,False,,
21185,35,2335,False,,
21186,35,2349,False,,
21187,35,2364,False,,
21188,35,2384,False,,
21189,35,2392,False,,
21190,35,2403,False,,
21191,35,2405,False,,
21192,35,2419,False,,
21193,35,2444,False,,
21194,35,2446,False,,
21195,35,2459,False,,
21196,35,2464,False,,
21197,35,2465,False,,
21198,35,2466,False,,
21199,35,2474,False,,
21200,35,2489,False,,
21201,35,2507,False,,
21202,35,2520,False,,
21203,35,2528,False,,
21204,35,2529,False,,
21205,35,2549,False,,
21206,35,2565,False,,
21207,35,2589,False,,
21208,35,2600,False,,
21209,35,2602,False,,
21210,35,2614,False,,
21211,35,2615,False,,
21212,35,2635,False,,
21213,35,2636,False,,
21214,35,2641,False,,
21215,35,2642,False,,
21216,35,2653,False,,
21217,35,2654,False,,
21218,35,2675,False,,
21219,35,2678,False,,
21220,35,2694,False,,
21221,35,2759,False,,
21222,35,2775,False,,
21223,35,2781,False,,
21224,35,2789,False,,
21225,35,2791,False,,
21226,35,2824,False,,
21227,35,2831,False,,
21228,35,1651,False,,
21229,35,2851,False,,
21230,35,2922,False,,
21231,35,1679,False,,
21232,35,1594,False,,
21233,35,2061,False,,
21234,35,2862,False,,
21235,35,1549,False,,
21236,35,1852,False,,
21237,35,1910,False,,
21238,35,1915,False,,
21239,35,2134,False,,
21240,35,2670,False,,
21241,35,2754,False,,
21242,35,2837,False,,
21243,35,3141,False,,
21244,35,3151,False,,
21245,35,3172,False,,
21246,35,124,False,,
21247,35,1694,False,,
21248,35,2128,False,,
21249,35,2174,False,,
21250,35,2285,False,,
21251,35,2686,False,,
21252,35,2745,False,,
21253,35,3162,False,,
21254,35,48,False,,
21255,35,278,False,,
21256,35,497,False,,
21257,35,854,False,,
21258,35,1236,False,,
21259,35,1323,False,,
21260,35,1487,False,,
21261,35,1623,False,,
21262,35,1677,False,,
21263,35,1764,False,,
21264,35,1771,False,,
21265,35,1810,False,,
21266,35,2175,False,,
21267,35,2176,False,,
21268,35,2201,False,,
21269,35,2215,False,,
21270,35,2380,False,,
21271,35,2525,False,,
21272,35,2726,False,,
21273,35,2870,False,,
21274,35,2878,False,,
21275,35,2989,False,,
21276,35,2993,False,,
21277,35,3024,False,,
21278,35,3048,False,,
21279,35,3072,False,,
21280,35,3091,False,,
21281,35,149,False,,
21282,35,354,False,,
21283,35,704,False,,
21284,35,778,False,,
21285,35,780,False,,
21286,35,887,False,,
21287,35,977,False,,
21288,35,1285,False,,
21289,35,1510,False,,
21290,35,1577,False,,
21291,35,1666,False,,
21292,35,1668,False,,
21293,35,1775,False,,
21294,35,1818,False,,
21295,35,1837,False,,
21296,35,1848,False,,
21297,35,1866,False,,
21298,35,1917,False,,
21299,35,1921,False,,
21300,35,1942,False,,
21301,35,1955,False,,
21302,35,2073,False,,
21303,35,2075,False,,
21304,35,2101,False,,
21305,35,2143,False,,
21306,35,2149,False,,
21307,35,2206,False,,
21308,35,2241,False,,
21309,35,2242,False,,
21310,35,2260,False,,
21311,35,2270,False,,
21312,35,2346,False,,
21313,35,2428,False,,
21314,35,2429,False,,
21315,35,2431,False,,
21316,35,2475,False,,
21317,35,2539,False,,
21318,35,2550,False,,
21319,35,2566,False,,
21320,35,2585,False,,
21321,35,2601,False,,
21322,35,2655,False,,
21323,35,2693,False,,
21324,35,2752,False,,
21325,35,2186,False,,
21326,35,2220,False,,
21327,35,2555,False,,
21328,35,2652,False,,
21329,35,2668,False,,
21330,35,2827,False,,
21331,35,3034,False,,
21332,35,3065,False,,
21333,35,3074,False,,
21334,35,3085,False,,
21335,35,768,False,,
21336,35,1304,False,,
21337,35,2035,False,,
21338,35,2189,False,,
21339,35,2887,False,,
21340,35,2714,False,,
21341,35,1495,False,,
21342,35,1622,False,,
21343,35,1713,False,,
21344,35,1717,False,,
21345,35,1723,False,,
21346,35,1826,False,,
21347,35,1836,False,,
21348,35,2047,False,,
21349,35,3082,False,,
21350,35,3156,False,,
21351,35,767,False,,
21352,35,951,False,,
21353,35,1444,False,,
21354,35,2395,False,,
21355,35,2413,False,,
21356,35,2768,False,,
21357,35,3079,False,,
21358,35,3191,False,,
21359,35,1169,False,,
21360,35,1768,False,,
21361,35,2568,False,,
21362,35,2695,False,,
21363,35,695,False,,
21364,35,1003,False,,
21365,35,1098,False,,
21366,35,1412,False,,
21367,35,1726,False,,
21368,35,1879,False,,
21369,35,2020,False,,
21370,35,2046,False,,
21371,35,2358,False,,
21372,35,2622,False,,
21373,35,2905,False,,
21374,35,2911,False,,
21375,35,3142,False,,
21376,35,185,False,,
21377,35,558,False,,
21378,35,1564,False,,
21379,35,2537,False,,
21380,35,3036,False,,
21381,35,1470,False,,
21382,35,1856,False,,
21383,35,405,False,,
21384,35,479,False,,
21385,35,1429,False,,
21386,35,1501,False,,
21387,35,1934,False,,
21388,35,1973,False,,
21389,35,2052,False,,
21390,35,2076,False,,
21391,35,2409,False,,
21392,35,2784,False,,
21393,35,1525,False,,
21394,35,1956,False,,
21395,35,2177,False,,
21396,35,2401,False,,
21397,35,2750,False,,
21398,35,1326,False,,
21399,35,1333,False,,
21400,35,1434,False,,
21401,35,1615,False,,
21402,35,1884,False,,
21403,35,1905,False,,
21404,35,1988,False,,
21405,35,2207,False,,
21406,35,2300,False,,
21407,35,2807,False,,
21408,35,2835,False,,
21409,35,2840,False,,
21410,35,2969,False,,
21411,35,3040,False,,
21412,35,3054,False,,
21413,35,3113,False,,
21414,35,3139,False,,
21415,35,2219,False,,
21416,35,1088,False,,
21417,35,1613,False,,
21418,35,1626,False,,
21419,35,1709,False,,
21420,35,1933,False,,
21421,35,1959,False,,
21422,35,2195,False,,
21423,35,2287,False,,
21424,35,2340,False,,
21425,35,2373,False,,
21426,35,2420,False,,
21427,35,2515,False,,
21428,35,2929,False,,
21429,35,2966,False,,
21430,35,3020,False,,
21431,35,3176,False,,
21432,35,867,False,,
21433,35,1455,False,,
21434,35,1684,False,,
21435,35,1805,False,,
21436,35,1825,False,,
21437,35,1930,False,,
21438,35,2145,False,,
21439,35,2375,False,,
21440,35,2451,False,,
21441,35,2596,False,,
21442,35,2812,False,,
21443,35,3033,False,,
21444,36,1265,True,0.011545862732520847,0.782608695652174
21445,36,2110,True,0.011545862732520847,0.782608695652174
21446,36,1399,False,,
21447,36,2112,False,,
21448,36,2061,False,,
21449,36,1131,False,,
21450,36,2698,False,,
21451,36,2739,False,,
21452,36,2030,False,,
21453,36,1350,True,0.011545862732520847,0.782608695652174
21454,36,2476,False,,
21455,36,2703,False,,
21456,36,1737,False,,
21457,36,2084,True,0.011545862732520847,0.782608695652174
21458,36,1548,False,,
21459,36,2836,True,0.011545862732520847,0.782608695652174
21460,36,2546,False,,
21461,36,2811,False,,
21462,36,1012,False,,
21463,36,1768,True,0.011545862732520847,0.782608695652174
21464,36,949,False,,
21465,36,2733,True,0.011545862732520847,0.782608695652174
21466,36,1184,False,,
21467,36,1527,False,,
21468,36,1569,False,,
21469,36,2754,False,,
21470,36,1612,False,,
21471,36,1989,False,,
21472,36,1683,True,0.011545862732520847,0.782608695652174
21473,36,2603,False,,
21474,36,1020,False,,
21475,36,2301,False,,
21476,36,2982,False,,
21477,36,204,False,,
21478,36,1669,False,,
21479,36,1306,False,,
21480,36,2794,False,,
21481,36,2795,False,,
21482,36,2832,False,,
21483,36,633,False,,
21484,36,1335,False,,
21485,36,1453,False,,
21486,36,2880,False,,
21487,36,1073,False,,
21488,36,1668,False,,
21489,36,1837,False,,
21490,36,1917,False,,
21491,36,1921,False,,
21492,36,2492,False,,
21493,36,1141,False,,
21494,36,1549,False,,
21495,36,2000,False,,
21496,36,1553,False,,
21497,36,1682,False,,
21498,36,720,False,,
21499,36,1024,False,,
21500,36,1794,False,,
21501,36,2908,False,,
21502,36,462,False,,
21503,36,3172,False,,
21504,36,2786,False,,
21505,36,1400,False,,
21506,36,2060,False,,
21507,36,2184,False,,
21508,36,1826,False,,
21509,36,2684,False,,
21510,36,2505,False,,
21511,36,1525,False,,
21512,36,1179,False,,
21513,36,3079,False,,
21514,36,1902,False,,
21515,36,1679,False,,
21516,36,2481,False,,
21517,36,2370,False,,
21518,36,3045,False,,
21519,36,2353,False,,
21520,36,1619,False,,
21521,36,2179,True,0.011545862732520847,0.782608695652174
21522,36,2211,False,,
21523,36,2215,False,,
21524,36,1706,False,,
21525,36,2651,False,,
21526,36,1395,False,,
21527,36,2996,False,,
21528,36,2702,True,0.011545862732520847,0.782608695652174
21529,36,2986,True,0.011545862732520847,0.782608695652174
21530,36,1178,False,,
21531,36,1865,False,,
21532,36,2902,False,,
21533,36,2652,False,,
21534,36,2050,False,,
21535,36,2340,True,0.011545862732520847,0.782608695652174
21536,36,1223,False,,
21537,36,2252,False,,
21538,36,1314,False,,
21539,36,1910,False,,
21540,36,1153,False,,
21541,36,1552,False,,
21542,36,2402,False,,
21543,36,1487,False,,
21544,36,2967,False,,
21545,36,1641,False,,
21546,36,1162,False,,
21547,36,1309,False,,
21548,36,2126,False,,
21549,36,3165,False,,
21550,36,3106,False,,
21551,36,2246,False,,
21552,36,1455,False,,
21553,36,2785,False,,
21554,36,1835,False,,
21555,36,3184,False,,
21556,36,3198,False,,
21557,36,1454,False,,
21558,36,1170,False,,
21559,36,1182,False,,
21560,36,1708,False,,
21561,36,2963,False,,
21562,36,2987,False,,
21563,36,1253,False,,
21564,36,1421,False,,
21565,36,2091,False,,
21566,36,2389,False,,
21567,36,2842,False,,
21568,36,3087,False,,
21569,36,3034,False,,
21570,36,2423,True,0.011545862732520847,0.782608695652174
21571,36,281,False,,
21572,36,617,False,,
21573,36,940,False,,
21574,36,1610,False,,
21575,36,2643,False,,
21576,36,2839,False,,
21577,36,1137,False,,
21578,36,367,False,,
21579,36,1635,False,,
21580,36,1735,False,,
21581,36,2195,False,,
21582,36,2287,False,,
21583,36,3176,False,,
21584,36,830,False,,
21585,36,1139,False,,
21586,36,1140,False,,
21587,36,1149,False,,
21588,36,1244,False,,
21589,36,655,False,,
21590,36,1541,False,,
21591,36,1860,False,,
21592,36,2895,False,,
21593,36,1188,False,,
21594,36,2971,False,,
21595,36,2581,False,,
21596,36,3093,False,,
21597,36,3183,False,,
21598,36,185,False,,
21599,36,2903,False,,
21600,36,3075,False,,
21601,36,2138,False,,
21602,36,2433,False,,
21603,36,2701,False,,
21604,36,1496,False,,
21605,36,1767,False,,
21606,36,2059,False,,
21607,36,2644,False,,
21608,36,2717,False,,
21609,36,644,False,,
21610,36,2873,False,,
21611,36,1,False,,
21612,36,54,False,,
21613,36,99,False,,
21614,36,196,False,,
21615,36,208,False,,
21616,36,292,False,,
21617,36,584,False,,
21618,36,654,False,,
21619,36,658,False,,
21620,36,681,False,,
21621,36,763,False,,
21622,36,795,False,,
21623,36,800,False,,
21624,36,889,False,,
21625,36,1336,False,,
21626,36,82,False,,
21627,36,1739,False,,
21628,36,2178,False,,
21629,36,1234,False,,
21630,36,1359,False,,
21631,36,2947,False,,
21632,36,3132,False,,
21633,36,407,False,,
21634,36,631,False,,
21635,36,653,False,,
21636,36,829,False,,
21637,36,2661,False,,
21638,36,3094,True,0.011545862732520847,0.782608695652174
21639,36,2954,False,,
21640,36,679,False,,
21641,36,1348,False,,
21642,36,1676,False,,
21643,36,1693,False,,
21644,36,1703,False,,
21645,36,2406,False,,
21646,36,2898,False,,
21647,36,2937,False,,
21648,36,3080,False,,
21649,36,2921,False,,
21650,36,1088,False,,
21651,36,2355,False,,
21652,36,1542,False,,
21653,36,1180,False,,
21654,36,1380,False,,
21655,36,1471,False,,
21656,36,2230,False,,
21657,36,2310,False,,
21658,36,2527,False,,
21659,36,2704,False,,
21660,36,2730,False,,
21661,36,2959,False,,
21662,36,2208,False,,
21663,36,300,False,,
21664,36,691,False,,
21665,36,1167,False,,
21666,36,1305,False,,
21667,36,1852,False,,
21668,36,1544,False,,
21669,36,2017,False,,
21670,36,987,False,,
21671,36,1086,False,,
21672,36,1590,False,,
21673,36,1825,True,0.011545862732520847,0.782608695652174
21674,36,2916,False,,
21675,36,1959,False,,
21676,36,2929,False,,
21677,36,616,False,,
21678,36,727,False,,
21679,36,1472,False,,
21680,36,1642,False,,
21681,36,1998,False,,
21682,36,2261,False,,
21683,36,2926,False,,
21684,36,2980,False,,
21685,36,3058,False,,
21686,36,1786,False,,
21687,36,1926,False,,
21688,36,2740,False,,
21689,36,2925,False,,
21690,36,2137,False,,
21691,36,1602,False,,
21692,36,2127,False,,
21693,36,2645,False,,
21694,36,1622,False,,
21695,36,1717,False,,
21696,36,464,False,,
21697,36,1134,False,,
21698,36,1588,False,,
21699,36,1625,False,,
21700,36,2264,False,,
21701,36,2906,False,,
21702,36,2943,False,,
21703,36,3101,False,,
21704,36,93,False,,
21705,36,3076,False,,
21706,36,3081,False,,
21707,36,1824,False,,
21708,36,2911,False,,
21709,36,224,False,,
21710,36,254,False,,
21711,36,731,False,,
21712,36,892,False,,
21713,36,982,False,,
21714,36,1043,False,,
21715,36,1257,False,,
21716,36,1262,False,,
21717,36,1358,False,,
21718,36,1389,False,,
21719,36,1458,False,,
21720,36,1484,False,,
21721,36,1486,False,,
21722,36,1530,False,,
21723,36,1565,False,,
21724,36,1614,False,,
21725,36,1685,False,,
21726,36,1861,False,,
21727,36,1937,False,,
21728,36,2648,False,,
21729,36,2715,False,,
21730,36,2915,False,,
21731,36,2938,False,,
21732,36,3201,False,,
21733,36,1433,False,,
21734,36,1874,False,,
21735,36,3028,False,,
21736,36,1168,False,,
21737,36,1254,False,,
21738,36,1531,False,,
21739,36,2491,False,,
21740,36,2534,False,,
21741,36,1750,False,,
21742,36,2516,False,,
21743,36,2922,False,,
21744,36,2155,False,,
21745,36,3054,False,,
21746,36,1745,False,,
21747,36,1878,False,,
21748,36,2816,False,,
21749,36,2841,False,,
21750,36,1160,False,,
21751,36,1166,False,,
21752,36,1323,False,,
21753,36,1681,False,,
21754,36,2699,False,,
21755,36,1564,False,,
21756,36,619,False,,
21757,36,2054,False,,
21758,36,2232,False,,
21759,36,2849,False,,
21760,36,1847,False,,
21761,36,321,False,,
21762,36,1025,False,,
21763,36,1390,False,,
21764,36,1485,False,,
21765,36,1788,False,,
21766,36,2254,False,,
21767,36,2705,False,,
21768,36,3105,False,,
21769,36,1665,False,,
21770,36,2421,False,,
21771,36,2828,False,,
21772,36,205,False,,
21773,36,265,False,,
21774,36,761,False,,
21775,36,990,False,,
21776,36,1183,False,,
21777,36,1288,False,,
21778,36,1923,False,,
21779,36,2545,False,,
21780,36,3102,False,,
21781,36,3194,False,,
21782,36,1856,False,,
21783,36,2787,False,,
21784,36,2968,False,,
21785,36,3153,False,,
21786,36,1307,False,,
21787,36,2003,False,,
21788,36,1885,False,,
21789,36,1962,False,,
21790,36,1691,False,,
21791,36,3001,False,,
21792,36,637,False,,
21793,36,1272,False,,
21794,36,1324,False,,
21795,36,1469,False,,
21796,36,1589,False,,
21797,36,1647,False,,
21798,36,2092,False,,
21799,36,2542,False,,
21800,36,1936,False,,
21801,36,1726,False,,
21802,36,123,False,,
21803,36,1035,False,,
21804,36,1083,False,,
21805,36,1084,False,,
21806,36,1216,False,,
21807,36,1255,False,,
21808,36,1282,False,,
21809,36,1459,False,,
21810,36,1467,False,,
21811,36,1483,False,,
21812,36,1570,False,,
21813,36,1632,False,,
21814,36,1787,True,0.011545862732520847,0.782608695652174
21815,36,1900,False,,
21816,36,1958,False,,
21817,36,2097,False,,
21818,36,2148,False,,
21819,36,2154,False,,
21820,36,2162,False,,
21821,36,2169,False,,
21822,36,2320,False,,
21823,36,2439,False,,
21824,36,2514,False,,
21825,36,2519,False,,
21826,36,2556,False,,
21827,36,2593,False,,
21828,36,2650,False,,
21829,36,2764,False,,
21830,36,2821,False,,
21831,36,2874,False,,
21832,36,2958,False,,
21833,36,3043,False,,
21834,36,3060,False,,
21835,36,3140,False,,
21836,36,3188,False,,
21837,36,199,False,,
21838,36,1145,False,,
21839,36,2812,False,,
21840,36,2886,False,,
21841,36,2348,False,,
21842,36,2509,False,,
21843,36,2510,False,,
21844,36,1559,False,,
21845,36,2042,False,,
21846,36,1539,False,,
21847,36,1560,False,,
21848,36,1729,False,,
21849,36,1842,False,,
21850,36,1863,False,,
21851,36,1919,False,,
21852,36,1967,False,,
21853,36,1980,False,,
21854,36,2118,False,,
21855,36,2120,False,,
