,index,query_id,query_res,relevant,precision,recall
739,29232,42,1290,False,0.01891891891891892,0.6666666666666666
740,29233,42,1705,False,0.018893387314439947,0.6666666666666666
741,29234,42,2697,False,0.018867924528301886,0.6666666666666666
742,29235,42,124,False,0.018842530282637954,0.6666666666666666
743,29236,42,242,False,0.01881720430107527,0.6666666666666666
744,29237,42,251,False,0.01879194630872483,0.6666666666666666
745,29238,42,300,False,0.01876675603217158,0.6666666666666666
746,29239,42,303,False,0.018741633199464525,0.6666666666666666
747,29240,42,617,False,0.01871657754010695,0.6666666666666666
748,29241,42,726,False,0.018691588785046728,0.6666666666666666
749,29242,42,794,False,0.018666666666666668,0.6666666666666666
750,29243,42,1248,False,0.018641810918774968,0.6666666666666666
751,29244,42,1368,False,0.018617021276595744,0.6666666666666666
752,29245,42,1473,False,0.01859229747675963,0.6666666666666666
753,29246,42,1515,False,0.01856763925729443,0.6666666666666666
754,29247,42,1551,False,0.018543046357615896,0.6666666666666666
755,29248,42,1553,False,0.018518518518518517,0.6666666666666666
756,29249,42,1610,False,0.018494055482166448,0.6666666666666666
757,29250,42,1616,False,0.018469656992084433,0.6666666666666666
758,29251,42,1912,False,0.01844532279314888,0.6666666666666666
759,29252,42,2267,False,0.018421052631578946,0.6666666666666666
760,29253,42,2306,False,0.018396846254927726,0.6666666666666666
761,29254,42,2325,False,0.01837270341207349,0.6666666666666666
762,29255,42,2387,False,0.01834862385321101,0.6666666666666666
763,29256,42,2869,False,0.01832460732984293,0.6666666666666666
764,29257,42,3107,False,0.018300653594771243,0.6666666666666666
765,29258,42,3192,False,0.018276762402088774,0.6666666666666666
766,29259,42,3193,False,0.018252933507170794,0.6666666666666666
767,29260,42,3195,False,0.018229166666666668,0.6666666666666666
768,29261,42,3197,False,0.018205461638491547,0.6666666666666666
769,29262,42,855,False,0.01818181818181818,0.6666666666666666
770,29263,42,1464,False,0.018158236057068743,0.6666666666666666
771,29264,42,1674,False,0.018134715025906734,0.6666666666666666
772,29265,42,1853,False,0.018111254851228976,0.6666666666666666
773,29266,42,2142,False,0.01808785529715762,0.6666666666666666
774,29267,42,2275,False,0.01806451612903226,0.6666666666666666
775,29268,42,2305,False,0.01804123711340206,0.6666666666666666
776,29269,42,2398,False,0.018018018018018018,0.6666666666666666
777,29270,42,2523,False,0.017994858611825194,0.6666666666666666
778,29271,42,2582,False,0.01797175866495507,0.6666666666666666
779,29272,42,2749,True,0.019230769230769232,0.7142857142857143
780,29273,42,2827,False,0.019206145966709345,0.7142857142857143
781,29274,42,2873,False,0.01918158567774936,0.7142857142857143
782,29275,42,2906,False,0.019157088122605363,0.7142857142857143
783,29276,42,2929,False,0.01913265306122449,0.7142857142857143
784,29277,42,2943,False,0.01910828025477707,0.7142857142857143
785,29278,42,3031,False,0.019083969465648856,0.7142857142857143
786,29279,42,3075,False,0.01905972045743329,0.7142857142857143
787,29280,42,3101,False,0.01903553299492386,0.7142857142857143
788,29281,42,3103,False,0.019011406844106463,0.7142857142857143
789,29282,42,441,False,0.0189873417721519,0.7142857142857143
790,29283,42,849,False,0.018963337547408345,0.7142857142857143
791,29284,42,1886,False,0.01893939393939394,0.7142857142857143
792,29285,42,1928,False,0.018915510718789406,0.7142857142857143
793,29286,42,2051,False,0.018891687657430732,0.7142857142857143
794,29287,42,2127,False,0.018867924528301886,0.7142857142857143
795,29288,42,2137,False,0.018844221105527637,0.7142857142857143
796,29289,42,2500,False,0.018820577164366373,0.7142857142857143
797,29290,42,2726,False,0.018796992481203006,0.7142857142857143
798,29291,42,3152,False,0.01877346683354193,0.7142857142857143
799,29292,42,1741,False,0.01875,0.7142857142857143
800,29293,42,1651,False,0.018726591760299626,0.7142857142857143
801,29294,42,1169,False,0.018703241895261846,0.7142857142857143
802,29295,42,1315,False,0.0186799501867995,0.7142857142857143
803,29296,42,1487,False,0.018656716417910446,0.7142857142857143
804,29297,42,1769,False,0.018633540372670808,0.7142857142857143
805,29298,42,1829,False,0.018610421836228287,0.7142857142857143
806,29299,42,1885,False,0.01858736059479554,0.7142857142857143
807,29300,42,1962,False,0.018564356435643563,0.7142857142857143
808,29301,42,2096,False,0.018541409147095178,0.7142857142857143
809,29302,42,2194,False,0.018518518518518517,0.7142857142857143
810,29303,42,2197,False,0.018495684340320593,0.7142857142857143
811,29304,42,2201,False,0.01847290640394089,0.7142857142857143
812,29305,42,2547,False,0.01845018450184502,0.7142857142857143
813,29306,42,2569,False,0.018427518427518427,0.7142857142857143
814,29307,42,2674,False,0.018404907975460124,0.7142857142857143
815,29308,42,2739,False,0.01838235294117647,0.7142857142857143
816,29309,42,2820,False,0.01835985312117503,0.7142857142857143
817,29310,42,2878,False,0.018337408312958436,0.7142857142857143
818,29311,42,2924,False,0.018315018315018316,0.7142857142857143
819,29312,42,3032,False,0.018292682926829267,0.7142857142857143
820,29313,42,3091,False,0.018270401948842874,0.7142857142857143
821,29314,42,2722,False,0.01824817518248175,0.7142857142857143
822,29315,42,497,False,0.018226002430133656,0.7142857142857143
823,29316,42,696,False,0.01820388349514563,0.7142857142857143
824,29317,42,867,False,0.01818181818181818,0.7142857142857143
825,29318,42,1930,False,0.018159806295399514,0.7142857142857143
826,29319,42,2216,False,0.018137847642079808,0.7142857142857143
827,29320,42,2252,False,0.018115942028985508,0.7142857142857143
828,29321,42,2424,False,0.018094089264173704,0.7142857142857143
829,29322,42,2438,False,0.018072289156626505,0.7142857142857143
830,29323,42,2682,False,0.018050541516245487,0.7142857142857143
831,29324,42,2701,False,0.018028846153846152,0.7142857142857143
832,29325,42,2883,False,0.01800720288115246,0.7142857142857143
833,29326,42,2993,False,0.017985611510791366,0.7142857142857143
834,29327,42,3134,False,0.017964071856287425,0.7142857142857143
835,29328,42,3138,False,0.017942583732057416,0.7142857142857143
836,29329,42,68,False,0.017921146953405017,0.7142857142857143
837,29330,42,92,False,0.017899761336515514,0.7142857142857143
838,29331,42,123,False,0.017878426698450536,0.7142857142857143
839,29332,42,146,False,0.017857142857142856,0.7142857142857143
840,29333,42,202,False,0.0178359096313912,0.7142857142857143
841,29334,42,254,False,0.017814726840855107,0.7142857142857143
842,29335,42,799,False,0.017793594306049824,0.7142857142857143
843,29336,42,825,False,0.017772511848341232,0.7142857142857143
844,29337,42,971,False,0.01775147928994083,0.7142857142857143
845,29338,42,974,False,0.01773049645390071,0.7142857142857143
846,29339,42,1026,False,0.01770956316410862,0.7142857142857143
847,29340,42,1112,False,0.01768867924528302,0.7142857142857143
848,29341,42,1184,False,0.0176678445229682,0.7142857142857143
849,29342,42,1237,False,0.01764705882352941,0.7142857142857143
850,29343,42,1252,False,0.01762632197414806,0.7142857142857143
851,29344,42,1259,False,0.017605633802816902,0.7142857142857143
852,29345,42,1261,False,0.017584994138335287,0.7142857142857143
853,29346,42,1382,False,0.01756440281030445,0.7142857142857143
854,29347,42,1388,False,0.017543859649122806,0.7142857142857143
855,29348,42,1391,False,0.017523364485981307,0.7142857142857143
856,29349,42,1471,False,0.01750291715285881,0.7142857142857143
857,29350,42,1484,False,0.017482517482517484,0.7142857142857143
858,29351,42,1528,False,0.017462165308498253,0.7142857142857143
859,29352,42,1566,False,0.01744186046511628,0.7142857142857143
860,29353,42,1627,False,0.017421602787456445,0.7142857142857143
861,29354,42,1628,False,0.01740139211136891,0.7142857142857143
862,29355,42,1630,False,0.01738122827346466,0.7142857142857143
863,29356,42,1631,False,0.017361111111111112,0.7142857142857143
864,29357,42,1658,False,0.017341040462427744,0.7142857142857143
865,29358,42,1723,False,0.017321016166281754,0.7142857142857143
866,29359,42,1826,False,0.01730103806228374,0.7142857142857143
867,29360,42,1868,False,0.01728110599078341,0.7142857142857143
868,29361,42,1945,False,0.01726121979286536,0.7142857142857143
869,29362,42,2016,False,0.017241379310344827,0.7142857142857143
870,29363,42,2078,False,0.01722158438576349,0.7142857142857143
871,29364,42,2091,False,0.017201834862385322,0.7142857142857143
872,29365,42,2151,True,0.018327605956471937,0.7619047619047619
873,29366,42,2261,False,0.018306636155606407,0.7619047619047619
874,29367,42,2379,False,0.018285714285714287,0.7619047619047619
875,29368,42,2389,False,0.0182648401826484,0.7619047619047619
876,29369,42,2490,False,0.018244013683010263,0.7619047619047619
877,29370,42,2527,False,0.018223234624145785,0.7619047619047619
878,29371,42,2715,False,0.01820250284414107,0.7619047619047619
879,29372,42,2718,False,0.01818181818181818,0.7619047619047619
880,29373,42,2847,False,0.018161180476730987,0.7619047619047619
881,29374,42,2959,False,0.018140589569160998,0.7619047619047619
882,29375,42,2973,False,0.01812004530011325,0.7619047619047619
883,29376,42,3012,False,0.01809954751131222,0.7619047619047619
884,29377,42,3068,False,0.01807909604519774,0.7619047619047619
885,29378,42,3129,False,0.01805869074492099,0.7619047619047619
886,29379,42,3140,False,0.018038331454340473,0.7619047619047619
887,29380,42,3173,False,0.018018018018018018,0.7619047619047619
888,29381,42,1936,False,0.01799775028121485,0.7619047619047619
889,29382,42,724,False,0.017977528089887642,0.7619047619047619
890,29383,42,1381,False,0.017957351290684626,0.7619047619047619
891,29384,42,1695,False,0.017937219730941704,0.7619047619047619
892,29385,42,1879,False,0.01791713325867861,0.7619047619047619
893,29386,42,1098,False,0.017897091722595078,0.7619047619047619
894,29387,42,1307,False,0.017877094972067038,0.7619047619047619
895,29388,42,1591,False,0.017857142857142856,0.7619047619047619
896,29389,42,1652,False,0.017837235228539576,0.7619047619047619
897,29390,42,2598,False,0.017817371937639197,0.7619047619047619
898,29391,42,95,False,0.017797552836484983,0.7619047619047619
899,29392,42,185,False,0.017777777777777778,0.7619047619047619
900,29393,42,282,False,0.017758046614872364,0.7619047619047619
901,29394,42,409,False,0.017738359201773836,0.7619047619047619
902,29395,42,824,False,0.017718715393133997,0.7619047619047619
903,29396,42,1002,False,0.017699115044247787,0.7619047619047619
904,29397,42,1046,False,0.017679558011049725,0.7619047619047619
905,29398,42,1134,False,0.017660044150110375,0.7619047619047619
906,29399,42,1179,False,0.017640573318632856,0.7619047619047619
907,29400,42,1195,False,0.01762114537444934,0.7619047619047619
908,29401,42,1348,False,0.0176017601760176,0.7619047619047619
909,29402,42,1516,False,0.017582417582417582,0.7619047619047619
910,29403,42,1550,False,0.01756311745334797,0.7619047619047619
911,29404,42,1703,False,0.017543859649122806,0.7619047619047619
912,29405,42,1745,False,0.017524644030668127,0.7619047619047619
913,29406,42,1747,False,0.0175054704595186,0.7619047619047619
914,29407,42,1751,False,0.017486338797814208,0.7619047619047619
915,29408,42,1889,False,0.017467248908296942,0.7619047619047619
916,29409,42,2036,False,0.017448200654307525,0.7619047619047619
917,29410,42,2065,False,0.017429193899782137,0.7619047619047619
918,29411,42,2152,False,0.017410228509249184,0.7619047619047619
919,29412,42,2273,False,0.017391304347826087,0.7619047619047619
920,29413,42,2276,False,0.01737242128121607,0.7619047619047619
921,29414,42,2277,False,0.01735357917570499,0.7619047619047619
922,29415,42,2321,False,0.01733477789815818,0.7619047619047619
923,29416,42,2357,False,0.017316017316017316,0.7619047619047619
924,29417,42,2377,False,0.017297297297297298,0.7619047619047619
925,29418,42,2496,False,0.017278617710583154,0.7619047619047619
926,29419,42,2555,False,0.017259978425026967,0.7619047619047619
927,29420,42,2592,False,0.017241379310344827,0.7619047619047619
928,29421,42,2687,False,0.017222820236813777,0.7619047619047619
929,29422,42,2710,False,0.017204301075268817,0.7619047619047619
930,29423,42,2742,False,0.017185821697099892,0.7619047619047619
931,29424,42,2802,False,0.017167381974248927,0.7619047619047619
932,29425,42,2841,False,0.01714898177920686,0.7619047619047619
933,29426,42,2913,False,0.017130620985010708,0.7619047619047619
934,29427,42,2918,False,0.017112299465240642,0.7619047619047619
935,29428,42,2966,False,0.017094017094017096,0.7619047619047619
936,29429,42,3046,False,0.017075773745997867,0.7619047619047619
937,29430,42,3088,False,0.017057569296375266,0.7619047619047619
938,29431,42,3098,False,0.01703940362087327,0.7619047619047619
939,29432,42,3154,False,0.01702127659574468,0.7619047619047619
940,29433,42,3182,False,0.01700318809776833,0.7619047619047619
941,29434,42,3200,False,0.016985138004246284,0.7619047619047619
942,29435,42,1727,False,0.016967126193001062,0.7619047619047619
943,29436,42,2354,False,0.01694915254237288,0.7619047619047619
944,29437,42,2421,False,0.016931216931216932,0.7619047619047619
945,29438,42,2786,False,0.016913319238900635,0.7619047619047619
946,29439,42,2887,False,0.01689545934530095,0.7619047619047619
947,29440,42,3057,False,0.016877637130801686,0.7619047619047619
948,29441,42,3087,False,0.01685985247629083,0.7619047619047619
949,29442,42,3094,False,0.016842105263157894,0.7619047619047619
950,29443,42,2233,False,0.016824395373291272,0.7619047619047619
951,29444,42,48,False,0.01680672268907563,0.7619047619047619
952,29445,42,1033,False,0.016789087093389297,0.7619047619047619
953,29446,42,1051,False,0.016771488469601678,0.7619047619047619
954,29447,42,1160,False,0.016753926701570682,0.7619047619047619
955,29448,42,1166,False,0.016736401673640166,0.7619047619047619
956,29449,42,1197,False,0.01671891327063741,0.7619047619047619
957,29450,42,1235,False,0.016701461377870562,0.7619047619047619
958,29451,42,1308,False,0.016684045881126174,0.7619047619047619
959,29452,42,1324,False,0.016666666666666666,0.7619047619047619
960,29453,42,1365,False,0.01664932362122789,0.7619047619047619
961,29454,42,1453,False,0.016632016632016633,0.7619047619047619
962,29455,42,1608,False,0.016614745586708203,0.7619047619047619
963,29456,42,1677,False,0.016597510373443983,0.7619047619047619
964,29457,42,1691,False,0.016580310880829015,0.7619047619047619
965,29458,42,1892,False,0.016563146997929608,0.7619047619047619
966,29459,42,1946,False,0.016546018614270942,0.7619047619047619
967,29460,42,1997,False,0.01652892561983471,0.7619047619047619
968,29461,42,2053,False,0.016511867905056758,0.7619047619047619
969,29462,42,2245,False,0.016494845360824743,0.7619047619047619
970,29463,42,2297,False,0.016477857878475798,0.7619047619047619
971,29464,42,2423,False,0.01646090534979424,0.7619047619047619
972,29465,42,2541,False,0.01644398766700925,0.7619047619047619
973,29466,42,2645,False,0.01642710472279261,0.7619047619047619
974,29467,42,2667,False,0.01641025641025641,0.7619047619047619
975,29468,42,2870,False,0.01639344262295082,0.7619047619047619
976,29469,42,2947,False,0.016376663254861822,0.7619047619047619
977,29470,42,2971,False,0.016359918200409,0.7619047619047619
978,29471,42,2996,False,0.01634320735444331,0.7619047619047619
979,29472,42,3116,False,0.0163265306122449,0.7619047619047619
980,29473,42,3150,False,0.0163098878695209,0.7619047619047619
981,29474,42,3153,False,0.016293279022403257,0.7619047619047619
982,29475,42,531,False,0.01627670396744659,0.7619047619047619
983,29476,42,675,False,0.016260162601626018,0.7619047619047619
984,29477,42,1155,False,0.016243654822335026,0.7619047619047619
985,29478,42,1412,False,0.016227180527383367,0.7619047619047619
986,29479,42,1976,False,0.016210739614994935,0.7619047619047619
987,29480,42,1978,False,0.016194331983805668,0.7619047619047619
988,29481,42,2020,False,0.016177957532861477,0.7619047619047619
989,29482,42,2144,False,0.01616161616161616,0.7619047619047619
990,29483,42,2189,False,0.016145307769929364,0.7619047619047619
991,29484,42,2396,False,0.016129032258064516,0.7619047619047619
992,29485,42,2753,False,0.016112789526686808,0.7619047619047619
993,29486,42,3049,False,0.01609657947686117,0.7619047619047619
994,29487,42,3052,False,0.016080402010050253,0.7619047619047619
995,29488,42,3076,False,0.01606425702811245,0.7619047619047619
996,29489,42,3097,False,0.0160481444332999,0.7619047619047619
997,29490,42,3112,False,0.01603206412825651,0.7619047619047619
998,29491,42,3077,False,0.016016016016016016,0.7619047619047619
0,29492,43,2569,False,0.0,0.0
1,29493,43,3107,False,0.0,0.0
2,29494,43,2847,False,0.0,0.0
3,29495,43,3098,False,0.0,0.0
4,29496,43,2754,True,0.2,0.024390243902439025
5,29497,43,3046,False,0.16666666666666666,0.024390243902439025
6,29498,43,2455,False,0.14285714285714285,0.024390243902439025
7,29499,43,3125,False,0.125,0.024390243902439025
8,29500,43,2829,True,0.2222222222222222,0.04878048780487805
9,29501,43,1399,False,0.2,0.04878048780487805
10,29502,43,1528,True,0.2727272727272727,0.07317073170731707
11,29503,43,2341,False,0.25,0.07317073170731707
12,29504,43,2883,True,0.3076923076923077,0.0975609756097561
13,29505,43,633,False,0.2857142857142857,0.0975609756097561
14,29506,43,1553,False,0.26666666666666666,0.0975609756097561
15,29507,43,3052,False,0.25,0.0975609756097561
16,29508,43,3100,False,0.23529411764705882,0.0975609756097561
17,29509,43,3197,False,0.2222222222222222,0.0975609756097561
18,29510,43,2751,True,0.2631578947368421,0.12195121951219512
19,29511,43,2703,False,0.25,0.12195121951219512
20,29512,43,1554,True,0.2857142857142857,0.14634146341463414
21,29513,43,1272,False,0.2727272727272727,0.14634146341463414
22,29514,43,2370,False,0.2608695652173913,0.14634146341463414
23,29515,43,462,True,0.2916666666666667,0.17073170731707318
24,29516,43,3149,True,0.32,0.1951219512195122
25,29517,43,847,False,0.3076923076923077,0.1951219512195122
26,29518,43,1260,False,0.2962962962962963,0.1951219512195122
27,29519,43,94,False,0.2857142857142857,0.1951219512195122
28,29520,43,2402,False,0.27586206896551724,0.1951219512195122
29,29521,43,2841,True,0.3,0.21951219512195122
30,29522,43,2746,False,0.2903225806451613,0.21951219512195122
31,29523,43,2910,True,0.3125,0.24390243902439024
32,29524,43,1325,True,0.3333333333333333,0.2682926829268293
33,29525,43,2339,False,0.3235294117647059,0.2682926829268293
34,29526,43,2230,False,0.3142857142857143,0.2682926829268293
35,29527,43,825,False,0.3055555555555556,0.2682926829268293
36,29528,43,252,False,0.2972972972972973,0.2682926829268293
37,29529,43,2494,False,0.2894736842105263,0.2682926829268293
38,29530,43,1515,False,0.28205128205128205,0.2682926829268293
39,29531,43,409,False,0.275,0.2682926829268293
40,29532,43,320,False,0.2682926829268293,0.2682926829268293
41,29533,43,2215,False,0.2619047619047619,0.2682926829268293
42,29534,43,3170,False,0.2558139534883721,0.2682926829268293
43,29535,43,2988,False,0.25,0.2682926829268293
44,29536,43,2924,True,0.26666666666666666,0.2926829268292683
45,29537,43,204,False,0.2608695652173913,0.2926829268292683
46,29538,43,1891,False,0.2553191489361702,0.2926829268292683
47,29539,43,2153,False,0.25,0.2926829268292683
48,29540,43,3162,False,0.24489795918367346,0.2926829268292683
49,29541,43,2560,False,0.24,0.2926829268292683
50,29542,43,2903,False,0.23529411764705882,0.2926829268292683
51,29543,43,1771,False,0.23076923076923078,0.2926829268292683
52,29544,43,1265,False,0.22641509433962265,0.2926829268292683
53,29545,43,698,False,0.2222222222222222,0.2926829268292683
54,29546,43,3116,True,0.23636363636363636,0.3170731707317073
55,29547,43,525,False,0.23214285714285715,0.3170731707317073
56,29548,43,931,False,0.22807017543859648,0.3170731707317073
57,29549,43,1335,False,0.22413793103448276,0.3170731707317073
58,29550,43,2004,True,0.23728813559322035,0.34146341463414637
59,29551,43,2811,True,0.25,0.36585365853658536
60,29552,43,3135,False,0.2459016393442623,0.36585365853658536
61,29553,43,2959,False,0.24193548387096775,0.36585365853658536
62,29554,43,2973,False,0.23809523809523808,0.36585365853658536
63,29555,43,2367,False,0.234375,0.36585365853658536
64,29556,43,1527,False,0.23076923076923078,0.36585365853658536
65,29557,43,1366,False,0.22727272727272727,0.36585365853658536
66,29558,43,461,False,0.22388059701492538,0.36585365853658536
67,29559,43,1604,False,0.22058823529411764,0.36585365853658536
68,29560,43,2309,False,0.21739130434782608,0.36585365853658536
69,29561,43,2232,False,0.21428571428571427,0.36585365853658536
70,29562,43,1427,False,0.2112676056338028,0.36585365853658536
71,29563,43,2967,False,0.20833333333333334,0.36585365853658536
72,29564,43,1002,False,0.2054794520547945,0.36585365853658536
73,29565,43,62,False,0.20270270270270271,0.36585365853658536
74,29566,43,87,False,0.2,0.36585365853658536
75,29567,43,1521,False,0.19736842105263158,0.36585365853658536
76,29568,43,2602,False,0.19480519480519481,0.36585365853658536
77,29569,43,1809,False,0.19230769230769232,0.36585365853658536
78,29570,43,1529,False,0.189873417721519,0.36585365853658536
79,29571,43,1808,False,0.1875,0.36585365853658536
80,29572,43,2017,False,0.18518518518518517,0.36585365853658536
81,29573,43,3136,False,0.18292682926829268,0.36585365853658536
82,29574,43,1182,False,0.18072289156626506,0.36585365853658536
83,29575,43,2325,False,0.17857142857142858,0.36585365853658536
84,29576,43,2556,False,0.17647058823529413,0.36585365853658536
85,29577,43,1929,False,0.1744186046511628,0.36585365853658536
86,29578,43,2287,False,0.1724137931034483,0.36585365853658536
87,29579,43,68,False,0.17045454545454544,0.36585365853658536
88,29580,43,727,False,0.16853932584269662,0.36585365853658536
89,29581,43,2375,False,0.16666666666666666,0.36585365853658536
90,29582,43,2698,False,0.16483516483516483,0.36585365853658536
91,29583,43,123,False,0.16304347826086957,0.36585365853658536
92,29584,43,1844,False,0.16129032258064516,0.36585365853658536
93,29585,43,2308,False,0.1595744680851064,0.36585365853658536
94,29586,43,941,False,0.15789473684210525,0.36585365853658536
95,29587,43,1369,False,0.15625,0.36585365853658536
96,29588,43,69,False,0.15463917525773196,0.36585365853658536
97,29589,43,52,False,0.15306122448979592,0.36585365853658536
98,29590,43,88,False,0.15151515151515152,0.36585365853658536
99,29591,43,661,False,0.15,0.36585365853658536
100,29592,43,1686,True,0.15841584158415842,0.3902439024390244
101,29593,43,1843,False,0.1568627450980392,0.3902439024390244
102,29594,43,2303,False,0.1553398058252427,0.3902439024390244
103,29595,43,2685,False,0.15384615384615385,0.3902439024390244
104,29596,43,2310,False,0.1523809523809524,0.3902439024390244
105,29597,43,2645,False,0.1509433962264151,0.3902439024390244
106,29598,43,2304,False,0.14953271028037382,0.3902439024390244
107,29599,43,2322,False,0.14814814814814814,0.3902439024390244
108,29600,43,1653,False,0.14678899082568808,0.3902439024390244
109,29601,43,2968,False,0.14545454545454545,0.3902439024390244
110,29602,43,531,False,0.14414414414414414,0.3902439024390244
111,29603,43,2812,False,0.14285714285714285,0.3902439024390244
112,29604,43,495,False,0.1415929203539823,0.3902439024390244
113,29605,43,243,False,0.14035087719298245,0.3902439024390244
114,29606,43,1654,False,0.1391304347826087,0.3902439024390244
115,29607,43,67,False,0.13793103448275862,0.3902439024390244
116,29608,43,866,False,0.13675213675213677,0.3902439024390244
117,29609,43,999,False,0.13559322033898305,0.3902439024390244
118,29610,43,1106,False,0.13445378151260504,0.3902439024390244
119,29611,43,1107,False,0.13333333333333333,0.3902439024390244
120,29612,43,2880,False,0.1322314049586777,0.3902439024390244
121,29613,43,3089,False,0.13114754098360656,0.3902439024390244
122,29614,43,2163,False,0.13008130081300814,0.3902439024390244
123,29615,43,2321,False,0.12903225806451613,0.3902439024390244
124,29616,43,3132,False,0.128,0.3902439024390244
125,29617,43,1484,False,0.12698412698412698,0.3902439024390244
126,29618,43,1836,False,0.12598425196850394,0.3902439024390244
127,29619,43,2454,False,0.125,0.3902439024390244
128,29620,43,2522,False,0.12403100775193798,0.3902439024390244
129,29621,43,3026,False,0.12307692307692308,0.3902439024390244
130,29622,43,464,False,0.12213740458015267,0.3902439024390244
131,29623,43,1435,False,0.12121212121212122,0.3902439024390244
132,29624,43,6,False,0.12030075187969924,0.3902439024390244
133,29625,43,47,False,0.11940298507462686,0.3902439024390244
134,29626,43,135,False,0.11851851851851852,0.3902439024390244
135,29627,43,148,False,0.11764705882352941,0.3902439024390244
136,29628,43,157,False,0.11678832116788321,0.3902439024390244
137,29629,43,189,False,0.11594202898550725,0.3902439024390244
138,29630,43,1404,False,0.11510791366906475,0.3902439024390244
139,29631,43,1014,False,0.11428571428571428,0.3902439024390244
140,29632,43,146,False,0.11347517730496454,0.3902439024390244
141,29633,43,254,False,0.11267605633802817,0.3902439024390244
142,29634,43,2201,True,0.11888111888111888,0.4146341463414634
143,29635,43,2819,False,0.11805555555555555,0.4146341463414634
144,29636,43,1637,False,0.11724137931034483,0.4146341463414634
145,29637,43,2828,True,0.1232876712328767,0.43902439024390244
146,29638,43,2226,False,0.12244897959183673,0.43902439024390244
147,29639,43,2,False,0.12162162162162163,0.43902439024390244
148,29640,43,171,False,0.12080536912751678,0.43902439024390244
149,29641,43,198,False,0.12,0.43902439024390244
150,29642,43,415,False,0.11920529801324503,0.43902439024390244
151,29643,43,1069,False,0.11842105263157894,0.43902439024390244
152,29644,43,103,False,0.11764705882352941,0.43902439024390244
153,29645,43,2447,False,0.11688311688311688,0.43902439024390244
154,29646,43,1902,False,0.11612903225806452,0.43902439024390244
155,29647,43,2003,False,0.11538461538461539,0.43902439024390244
156,29648,43,2345,False,0.11464968152866242,0.43902439024390244
157,29649,43,2407,False,0.11392405063291139,0.43902439024390244
158,29650,43,1691,False,0.11320754716981132,0.43902439024390244
159,29651,43,1590,False,0.1125,0.43902439024390244
160,29652,43,251,False,0.11180124223602485,0.43902439024390244
161,29653,43,3038,False,0.1111111111111111,0.43902439024390244
162,29654,43,3192,False,0.11042944785276074,0.43902439024390244
163,29655,43,97,False,0.10975609756097561,0.43902439024390244
164,29656,43,166,False,0.10909090909090909,0.43902439024390244
165,29657,43,433,False,0.10843373493975904,0.43902439024390244
166,29658,43,975,False,0.10778443113772455,0.43902439024390244
167,29659,43,1965,False,0.10714285714285714,0.43902439024390244
168,29660,43,2607,False,0.10650887573964497,0.43902439024390244
169,29661,43,2756,False,0.10588235294117647,0.43902439024390244
170,29662,43,2917,False,0.10526315789473684,0.43902439024390244
171,29663,43,2289,False,0.10465116279069768,0.43902439024390244
172,29664,43,1518,False,0.10404624277456648,0.43902439024390244
173,29665,43,2062,False,0.10344827586206896,0.43902439024390244
174,29666,43,2801,False,0.10285714285714286,0.43902439024390244
175,29667,43,3057,False,0.10227272727272728,0.43902439024390244
176,29668,43,1381,False,0.1016949152542373,0.43902439024390244
177,29669,43,1223,False,0.10112359550561797,0.43902439024390244
178,29670,43,2054,False,0.1005586592178771,0.43902439024390244
179,29671,43,2142,False,0.1,0.43902439024390244
180,29672,43,2262,False,0.09944751381215469,0.43902439024390244
181,29673,43,2979,False,0.0989010989010989,0.43902439024390244
182,29674,43,2194,False,0.09836065573770492,0.43902439024390244
183,29675,43,1916,False,0.09782608695652174,0.43902439024390244
184,29676,43,2893,False,0.0972972972972973,0.43902439024390244
185,29677,43,1314,False,0.0967741935483871,0.43902439024390244
186,29678,43,2739,False,0.0962566844919786,0.43902439024390244
187,29679,43,2113,False,0.09574468085106383,0.43902439024390244
188,29680,43,2147,False,0.09523809523809523,0.43902439024390244
189,29681,43,974,False,0.09473684210526316,0.43902439024390244
190,29682,43,2286,False,0.09424083769633508,0.43902439024390244
191,29683,43,2557,False,0.09375,0.43902439024390244
192,29684,43,2823,False,0.09326424870466321,0.43902439024390244
193,29685,43,894,False,0.09278350515463918,0.43902439024390244
194,29686,43,2369,False,0.09230769230769231,0.43902439024390244
195,29687,43,2827,True,0.09693877551020408,0.4634146341463415
196,29688,43,1365,False,0.09644670050761421,0.4634146341463415
197,29689,43,2312,False,0.09595959595959595,0.4634146341463415
198,29690,43,2495,False,0.09547738693467336,0.4634146341463415
199,29691,43,2586,False,0.095,0.4634146341463415
200,29692,43,1769,False,0.0945273631840796,0.4634146341463415
201,29693,43,615,False,0.09405940594059406,0.4634146341463415
202,29694,43,238,False,0.09359605911330049,0.4634146341463415
203,29695,43,1104,False,0.09313725490196079,0.4634146341463415
204,29696,43,1141,False,0.09268292682926829,0.4634146341463415
205,29697,43,1782,False,0.09223300970873786,0.4634146341463415
206,29698,43,726,False,0.09178743961352658,0.4634146341463415
207,29699,43,2387,False,0.09134615384615384,0.4634146341463415
208,29700,43,3047,True,0.09569377990430622,0.4878048780487805
209,29701,43,3049,False,0.09523809523809523,0.4878048780487805
210,29702,43,2479,False,0.0947867298578199,0.4878048780487805
211,29703,43,3165,False,0.09433962264150944,0.4878048780487805
212,29704,43,1034,False,0.09389671361502347,0.4878048780487805
213,29705,43,2947,False,0.09345794392523364,0.4878048780487805
